contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_20131,1737,1.737,71,15.66,9.01,QDY52220.1,32.9,1.12e-10,66.2,2596887.0
k141_91686,5753,5.753,235,51.82,9.01,ARF08752.1,30.2,9.39e-28,114.0,1977631.0
k141_132830,2911,2.911,119,26.24,9.01,QBK89352.1,26.6,4.92e-07,52.4,2506609.0
k141_132509,2741,2.741,112,24.7,9.01,AYV80968.1,34.6,5.78e-26,107.0,2487768.0
k141_118147,1273,1.273,52,11.47,9.01,XDO02362.1,38.5,1.17e-10,63.2,3240092.0
k141_141579,1566,1.566,64,14.11,9.01,AYV81702.1,37.1,9.36e-24,95.5,2487768.0
k141_175357,1272,1.272,52,11.47,9.01,XKM46998.1,46.4,8.23e-09,52.4,3378359.0
k141_11838,1077,1.077,44,9.7,9.01,AGE57571.1,24.4,1.45e-07,55.1,1278276.0
k141_10593,2937,2.937,120,26.46,9.01,YP_008437732.1,33.5,1.11e-27,113.0,1349410.0
k141_49291,3989,3.989,163,35.94,9.01,QDY52036.1,29.9,4.08e-15,83.2,2596887.0
k141_160895,3255,3.255,133,29.33,9.01,ARF10763.1,30.5,3.6199999999999997e-28,122.0,1977638.0
k141_156382,3084,3.084,126,27.78,9.01,ABY48142.1,43.9,3.6100000000000003e-85,270.0,3880.0
k141_87119,2765,2.765,113,24.92,9.01,XDO02353.1,27.7,6.35e-18,83.6,3240092.0
k141_134608,1248,1.248,51,11.25,9.01,QDY52220.1,27.8,1.17e-10,64.3,2596887.0
k141_112606,5210,5.21,213,46.97,9.01,AHA54103.1,58.2,8e-58,181.0,1421424.0
k141_57791,1420,1.42,58,12.79,9.01,XAO13380.1,34.5,1.73e-09,55.1,3111543.0
k141_180044,1102,1.102,45,9.92,9.0,ADX06521.1,31.3,2.59e-10,63.5,938083.0
k141_54139,1910,1.91,78,17.2,9.0,UMO79427.1,37.5,2.63e-06,48.1,2848915.0
k141_157092,1470,1.47,60,13.23,9.0,CCQ71111.1,28.5,1.37e-34,140.0,51543.0
k141_147848,1470,1.47,60,13.23,9.0,WBF71015.1,34.4,1.05e-24,96.3,3017316.0
k141_165263,3652,3.652,149,32.85,9.0,AXH78870.1,28.9,7.07e-08,57.0,2202954.0
k141_155325,1543,1.543,63,13.89,9.0,QBK85357.1,32.9,7.43e-17,80.5,2506607.0
k141_354,2083,2.083,85,18.74,9.0,UPW42252.1,39.8,4.29e-13,71.6,2937230.0
k141_43900,1323,1.323,54,11.91,9.0,QDY52194.1,27.7,2.09e-06,52.4,2596887.0
k141_93399,2155,2.155,88,19.4,9.0,QBK87088.1,32.6,7.21e-14,73.6,2506604.0
k141_19287,1446,1.446,59,13.01,9.0,AYV84927.1,56.6,6.190000000000001e-27,106.0,2487771.0
k141_81127,3355,3.355,137,30.21,9.0,AYV84158.1,35.8,7.95e-08,50.8,2487770.0
k141_175436,1592,1.592,65,14.33,9.0,QKF94144.1,37.2,7.33e-33,127.0,3070911.0
k141_140923,3628,3.628,148,32.63,9.0,QDY52322.1,34.2,9.3e-33,122.0,2596887.0
k141_103517,1446,1.446,59,13.01,9.0,QKU33701.1,25.2,2.43e-09,59.7,
k141_58916,2939,2.939,120,26.46,9.0,QFG73793.1,33.1,1.41e-06,52.0,1737588.0
k141_169260,2670,2.67,109,24.03,9.0,AYV84625.1,35.3,1.19e-23,101.0,2487770.0
k141_4055,2132,2.132,87,19.18,9.0,AYV83017.1,38.0,1.4e-28,113.0,2487770.0
k141_90150,3649,3.649,149,32.85,9.0,QCO93535.1,26.5,1.14e-14,79.3,2576451.0
k141_94532,2498,2.498,102,22.49,9.0,WZO87533.1,27.2,1.71e-22,99.0,2809302.0
k141_120420,2989,2.989,122,26.9,9.0,QKF94408.1,33.5,4.45e-27,108.0,3070911.0
k141_126404,2059,2.059,84,18.52,9.0,AYV75146.1,32.7,3.96e-16,82.4,2487775.0
k141_110543,1739,1.739,71,15.66,9.0,QBK93949.1,39.7,2.7900000000000003e-22,88.6,2506599.0
k141_113650,1691,1.691,69,15.21,9.0,QBK87088.1,32.0,2.27e-12,69.3,2506604.0
k141_125315,6301,6.301,257,56.67,8.99,AGE57609.1,27.6,1.7799999999999998e-74,265.0,1278276.0
k141_32685,1766,1.766,72,15.88,8.99,AYV84871.1,29.5,6.04e-06,50.1,2487770.0
k141_36452,3288,3.288,134,29.55,8.99,XDO01843.1,26.9,9.24e-14,76.3,3240092.0
k141_138086,1276,1.276,52,11.47,8.99,XCA47310.1,32.0,3.97e-11,64.7,3057169.0
k141_170074,5295,5.295,216,47.63,8.99,AYV86081.1,25.8,2.37e-07,53.9,2487772.0
k141_37762,1668,1.668,68,14.99,8.99,XDO02146.1,34.8,2.78e-11,66.6,3240092.0
k141_100333,1177,1.177,48,10.58,8.99,YP_009448822.1,41.4,2.19e-09,59.7,2023057.0
k141_54088,6649,6.649,271,59.76,8.99,XIF71252.1,29.2,3.69e-30,121.0,3057169.0
k141_31917,1521,1.521,62,13.67,8.99,QKF94253.1,26.5,6.67e-11,65.1,3070911.0
k141_35494,1790,1.79,73,16.1,8.99,XKM49676.1,32.7,1.92e-51,187.0,3378370.0
k141_145920,1471,1.471,60,13.23,8.99,QBK86670.1,42.6,3.86e-10,57.8,2506603.0
k141_13528,2011,2.011,82,18.08,8.99,QKF94530.1,24.4,1.68e-09,61.2,3070911.0
k141_35966,2233,2.233,91,20.07,8.99,XDO01843.1,27.3,9.81e-12,66.2,3240092.0
k141_17684,2183,2.183,89,19.62,8.99,AUF82577.1,45.5,1.27e-18,82.0,2060617.0
k141_36162,2160,2.16,88,19.4,8.98,QBK86221.1,24.3,4.55e-06,49.3,2506603.0
k141_67435,1695,1.695,69,15.21,8.98,ATZ80436.1,31.5,4.52e-07,55.1,2024608.0
k141_41739,2209,2.209,90,19.84,8.98,QBK87745.1,29.2,1.78e-11,66.6,2506606.0
k141_107186,1302,1.302,53,11.69,8.98,AYV79493.1,35.9,5.7e-51,183.0,2487766.0
k141_90068,1523,1.523,62,13.67,8.98,AAL14454.1,34.2,4.7899999999999994e-30,128.0,10090.0
k141_100031,3979,3.979,162,35.72,8.98,YP_009553459.1,27.8,3.72e-06,53.9,2053981.0
k141_94291,1179,1.179,48,10.58,8.98,QJX72495.1,25.9,1.03e-19,95.5,1477405.0
k141_153694,1056,1.056,43,9.48,8.98,QBK87243.1,30.9,8.11e-07,49.7,2506605.0
k141_76612,1719,1.719,70,15.43,8.98,ACD54765.1,33.4,1.27e-50,189.0,104782.0
k141_139577,1718,1.718,70,15.43,8.98,SPN79811.1,34.4,1.55e-23,102.0,2126980.0
k141_16817,2705,2.705,110,24.25,8.97,YP_009174129.1,25.8,8.52e-18,87.0,1586712.0
k141_18545,1032,1.032,42,9.26,8.97,QFG74775.1,36.7,4.58e-06,48.1,1737588.0
k141_127738,1745,1.745,71,15.66,8.97,QBK86799.1,41.4,3.7000000000000003e-97,311.0,2506604.0
k141_130507,1204,1.204,49,10.8,8.97,AIB51754.1,38.2,2.69e-10,57.0,1477405.0
k141_48746,1820,1.82,74,16.32,8.97,BBI30359.1,34.2,1.32e-64,217.0,3114988.0
k141_142001,2385,2.385,97,21.39,8.97,QBK87879.1,30.0,2.4e-40,150.0,2506606.0
k141_152210,3048,3.048,124,27.34,8.97,AAK92822.1,53.6,3.19e-113,339.0,3702.0
k141_62229,1597,1.597,65,14.33,8.97,QBK87565.1,42.5,2.98e-45,153.0,2506605.0
k141_150322,1598,1.598,65,14.33,8.97,AUF82666.1,38.4,7.89e-64,207.0,2060617.0
k141_13337,1942,1.942,79,17.42,8.97,XKM46455.1,34.1,6.760000000000001e-29,117.0,3378357.0
k141_130377,9664,9.664,393,86.66,8.97,QBK87503.1,52.4,5.08e-33,132.0,2506605.0
k141_72834,2334,2.334,95,20.95,8.97,QIG60116.1,49.5,1.61e-18,83.2,2704073.0
k141_114413,1991,1.991,81,17.86,8.97,QPI16212.1,27.7,2.16e-06,51.6,2763269.0
k141_27064,1328,1.328,54,11.91,8.97,BDT62027.1,27.4,8.86e-26,114.0,2984272.0
k141_174099,1352,1.352,55,12.13,8.97,WBR14220.1,41.1,5.03e-29,117.0,3019033.0
k141_22697,1647,1.647,67,14.77,8.97,WIL03492.1,28.6,2.83e-15,78.2,3032485.0
k141_139413,4277,4.277,174,38.37,8.97,QBK88329.1,28.0,2.94e-11,66.2,2506606.0
k141_19372,2828,2.828,115,25.36,8.97,QBK88980.1,57.4,8.58e-72,230.0,2506609.0
k141_39522,3222,3.222,131,28.89,8.97,YP_803294.1,30.1,3.26e-08,57.0,328615.0
k141_7188,1671,1.671,68,14.99,8.97,ADB85424.1,40.6,7.78e-12,67.4,38705.0
k141_166088,1477,1.477,60,13.23,8.96,AYV81524.1,62.2,1.53e-13,65.9,2487768.0
k141_17192,1919,1.919,78,17.2,8.96,ADX06521.1,28.6,1.28e-08,60.5,938083.0
k141_177221,4037,4.037,164,36.16,8.96,ARF10911.1,27.1,3.02e-48,183.0,1977638.0
k141_36134,2190,2.19,89,19.62,8.96,ARF11360.1,33.3,4.25e-09,57.4,1977640.0
k141_164281,3322,3.322,135,29.77,8.96,QIG59965.1,27.8,3.34e-27,114.0,2704072.0
k141_2535,1305,1.305,53,11.69,8.96,AYV81995.1,26.4,3.57e-12,72.4,2487769.0
k141_158817,1600,1.6,65,14.33,8.96,AYV84288.1,42.0,3.2100000000000002e-77,243.0,2487770.0
k141_17549,3718,3.718,151,33.3,8.96,QBK87125.1,31.7,8.37e-21,91.7,2506605.0
k141_61321,2288,2.288,93,20.51,8.96,ABY48138.1,29.0,3.04e-16,82.0,3880.0
k141_33024,2141,2.141,87,19.18,8.96,QFG74185.1,28.3,2.2e-22,101.0,1737588.0
k141_138309,1231,1.231,50,11.02,8.96,ARF09735.1,30.2,1.36e-35,132.0,1977633.0
k141_146966,1895,1.895,77,16.98,8.96,QIG59801.1,29.6,8.14e-16,80.1,2704074.0
k141_145834,1402,1.402,57,12.57,8.96,QKF94107.1,37.8,7.03e-18,89.0,3070911.0
k141_39305,1502,1.502,61,13.45,8.96,QPI16652.1,40.1,7.420000000000001e-27,109.0,2763270.0
k141_3952,1575,1.575,64,14.11,8.96,WZO75100.1,34.5,7.01e-29,115.0,2809302.0
k141_71434,4830,4.83,196,43.22,8.95,QKU33818.1,31.0,3.57e-76,256.0,
k141_170534,2168,2.168,88,19.4,8.95,QBK88329.1,29.4,1.17e-16,81.3,2506606.0
k141_42894,5395,5.395,219,48.29,8.95,ATZ80629.1,59.1,1.14e-184,525.0,2024608.0
k141_65431,1971,1.971,80,17.64,8.95,AAR26955.1,28.6,5.95e-07,55.5,231992.0
k141_164604,1306,1.306,53,11.69,8.95,ADB85364.1,32.6,9.65e-30,118.0,38705.0
k141_157895,1650,1.65,67,14.77,8.95,WIF15735.1,63.1,3.36e-38,135.0,205075.0
k141_82873,2192,2.192,89,19.62,8.95,ARF10911.1,28.6,3.4e-18,91.7,1977638.0
k141_25276,1281,1.281,52,11.47,8.95,AGE56139.1,27.7,2.45e-14,78.2,1278273.0
k141_53750,6332,6.332,257,56.67,8.95,AYV82542.1,27.8,1.11e-22,97.8,2487770.0
k141_22814,1773,1.773,72,15.88,8.95,AYV83427.1,40.6,1.43e-62,217.0,2487770.0
k141_1087,1404,1.404,57,12.57,8.95,WRJ69895.1,40.1,1.28e-50,171.0,3045048.0
k141_171302,1527,1.527,62,13.67,8.95,QFG73957.1,30.1,3.23e-28,120.0,1737588.0
k141_70808,1626,1.626,66,14.55,8.95,AYV79923.1,26.7,2.12e-12,66.2,2487767.0
k141_65040,1331,1.331,54,11.91,8.95,YP_001426781.1,38.9,3.91e-06,47.4,411359.0
k141_76867,2909,2.909,118,26.02,8.94,CAD61259.1,43.4,6.7500000000000005e-133,405.0,7955.0
k141_885,1800,1.8,73,16.1,8.94,YP_009001498.1,28.5,3.15e-12,70.1,62099.0
k141_10308,1085,1.085,44,9.7,8.94,QBK87874.1,39.1,3.2299999999999997e-40,147.0,2506606.0
k141_49463,1011,1.011,41,9.04,8.94,AUI39789.1,55.6,2.36e-27,102.0,47929.0
k141_86097,6218,6.218,252,55.57,8.94,ARF12460.1,31.4,3.47e-07,50.4,1977640.0
k141_127139,2737,2.737,111,24.48,8.94,QDY52375.1,31.8,5.36e-23,101.0,2596887.0
k141_71900,1036,1.036,42,9.26,8.94,YP_009701767.1,36.0,6.95e-17,82.0,42683.0
k141_1979,1529,1.529,62,13.67,8.94,YP_009001498.1,29.9,3.97e-17,86.3,62099.0
k141_18444,1135,1.135,46,10.14,8.94,QDY52220.1,32.0,1.49e-13,72.4,2596887.0
k141_113538,1184,1.184,48,10.58,8.94,AAK84471.1,34.1,8.63e-06,50.1,4081.0
k141_45740,2392,2.392,97,21.39,8.94,QKF93872.1,32.3,1.6e-06,49.3,3070911.0
k141_23216,2097,2.097,85,18.74,8.94,AYV86642.1,28.0,6.53e-14,73.2,2487774.0
k141_45836,1430,1.43,58,12.79,8.94,YP_009001498.1,29.5,7.12e-21,95.1,62099.0
k141_180090,3255,3.255,132,29.11,8.94,WBF71015.1,49.4,1.5400000000000001e-22,91.3,3017316.0
k141_30947,2271,2.271,92,20.29,8.93,YP_009448872.1,35.3,9.19e-35,133.0,2023057.0
k141_72887,1062,1.062,43,9.48,8.93,AGE57609.1,32.6,8.19e-40,153.0,1278276.0
k141_117925,2839,2.839,115,25.36,8.93,QDY51828.1,33.8,1.2399999999999999e-45,162.0,2596887.0
k141_60321,1679,1.679,68,14.99,8.93,AUF82510.1,38.1,3.4899999999999996e-68,231.0,2060617.0
k141_148451,1012,1.012,41,9.04,8.93,UZT29012.1,33.3,4.49e-06,50.1,2809609.0
k141_148963,2347,2.347,95,20.95,8.93,QIG60207.1,24.1,6.320000000000001e-31,134.0,2704073.0
k141_124765,1086,1.086,44,9.7,8.93,QKF93461.1,32.8,2.25e-40,154.0,3070911.0
k141_161294,2345,2.345,95,20.95,8.93,ARF11365.1,36.3,3.0800000000000003e-31,123.0,1977640.0
k141_113130,1259,1.259,51,11.25,8.93,QFG74726.1,28.2,2.19e-23,104.0,1737588.0
k141_16995,2469,2.469,100,22.05,8.93,AYV82736.1,59.3,7.89e-13,64.7,2487770.0
k141_27606,3877,3.877,157,34.62,8.93,QBK84613.1,28.1,5.2e-06,49.3,2506600.0
k141_164927,2074,2.074,84,18.52,8.93,WIF15735.1,40.6,1.58e-41,145.0,205075.0
k141_173776,3435,3.435,139,30.65,8.92,QBK87125.1,29.8,9.48e-25,103.0,2506605.0
k141_35713,4177,4.177,169,37.26,8.92,SOB73998.1,28.8,1.03e-13,74.3,2023205.0
k141_8001,2077,2.077,84,18.52,8.92,ARF09167.1,36.3,2.61e-15,76.3,1977631.0
k141_99931,1359,1.359,55,12.13,8.92,QKF94872.1,29.6,5.23e-28,116.0,3070911.0
k141_94049,4448,4.448,180,39.69,8.92,NP_077499.1,26.7,2.06e-08,60.1,37665.0
k141_177707,2249,2.249,91,20.07,8.92,QFG73678.1,44.4,5.22e-14,66.6,1737588.0
k141_180071,1286,1.286,52,11.47,8.92,WZO82738.1,37.0,1.6999999999999998e-30,119.0,2809302.0
k141_109750,1903,1.903,77,16.98,8.92,WGU26825.1,37.1,1.33e-53,190.0,4568.0
k141_63454,1063,1.063,43,9.48,8.92,NP_077611.1,32.8,1.45e-17,82.8,37665.0
k141_6400,1632,1.632,66,14.55,8.92,QKU35181.1,44.3,9.4e-40,142.0,
k141_72595,2077,2.077,84,18.52,8.92,AGE56458.1,26.8,4.99e-20,99.0,1278261.0
k141_168154,1335,1.335,54,11.91,8.92,QBK92099.1,31.3,1.0199999999999999e-24,107.0,2506594.0
k141_59293,3363,3.363,136,29.99,8.92,AVL94602.1,23.9,4.69e-08,55.5,2109587.0
k141_77146,1236,1.236,50,11.02,8.92,AYV75146.1,29.0,9.8e-20,93.6,2487775.0
k141_9254,2100,2.1,85,18.74,8.92,AYV81649.1,30.4,1.78e-13,72.0,2487768.0
k141_164371,1088,1.088,44,9.7,8.92,AYV80835.1,31.5,9.31e-06,47.0,2487768.0
k141_12818,3733,3.733,151,33.3,8.92,AYV80835.1,34.4,4.95e-12,65.1,2487768.0
k141_151736,1360,1.36,55,12.13,8.92,ADX06102.1,34.7,5.7e-08,58.2,938081.0
k141_66733,1038,1.038,42,9.26,8.92,YP_004062114.1,33.0,2.17e-16,76.3,880161.0
k141_72506,1533,1.533,62,13.67,8.92,WZO87299.1,56.1,1.33e-08,51.6,2809302.0
k141_14624,1484,1.484,60,13.23,8.92,QBK87243.1,32.5,1.73e-11,63.5,2506605.0
k141_139154,1064,1.064,43,9.48,8.91,QKF94613.1,37.5,1.36e-22,94.7,3070911.0
k141_110765,3389,3.389,137,30.21,8.91,QFG73726.1,27.0,4.98e-11,65.1,1737588.0
k141_161193,1188,1.188,48,10.58,8.91,NP_064912.1,24.7,6.81e-14,77.0,28321.0
k141_13452,1707,1.707,69,15.21,8.91,QKF94735.1,22.2,2.09e-11,68.6,3070911.0
k141_83510,1510,1.51,61,13.45,8.91,AYV78344.1,34.5,3.85e-11,69.7,2487765.0
k141_32489,1460,1.46,59,13.01,8.91,AYV76216.1,37.6,3.29e-30,119.0,2487775.0
k141_83336,1856,1.856,75,16.54,8.91,YP_009001498.1,29.8,7.47e-07,53.1,62099.0
k141_6046,1039,1.039,42,9.26,8.91,QDY52425.1,47.1,3.33e-86,280.0,2596887.0
k141_43400,4774,4.774,193,42.56,8.91,AMZ03137.1,51.0,1.92e-21,92.8,1835008.0
k141_96228,1311,1.311,53,11.69,8.91,QBK88577.1,28.1,1.85e-10,63.2,2506608.0
k141_8964,1510,1.51,61,13.45,8.91,AGE55735.1,33.5,6.31e-22,95.9,1278272.0
k141_171674,5420,5.42,219,48.29,8.91,YP_009120778.1,40.2,5.97e-39,135.0,1605721.0
k141_8310,1138,1.138,46,10.14,8.91,AYV82329.1,36.8,3.58e-40,143.0,2487769.0
k141_118605,1039,1.039,42,9.26,8.91,XDO02361.1,29.2,1.95e-13,73.2,3240092.0
k141_61403,2178,2.178,88,19.4,8.91,AYV76337.1,32.8,6.44e-16,78.6,2487775.0
k141_61695,2598,2.598,105,23.15,8.91,AGE56295.1,39.0,3.61e-12,67.8,1278261.0
k141_155821,3958,3.958,160,35.28,8.91,QBZ80650.1,40.0,6.79e-08,52.4,2568002.0
k141_176921,2079,2.079,84,18.52,8.91,XDO02216.1,35.3,3.98e-19,80.5,3240092.0
k141_119440,4977,4.977,201,44.32,8.91,QDY52220.1,30.4,3.0099999999999997e-25,111.0,2596887.0
k141_94477,1561,1.561,63,13.89,8.9,QOI90522.1,41.2,9.620000000000001e-79,259.0,455367.0
k141_8399,1065,1.065,43,9.48,8.9,SPN79811.1,51.1,9.56e-06,45.4,2126980.0
k141_88544,4310,4.31,174,38.37,8.9,AYV81037.1,39.9,2.69e-37,135.0,2487768.0
k141_164008,1982,1.982,80,17.64,8.9,AYV78120.1,28.5,4.76e-10,64.7,2487765.0
k141_2176,1165,1.165,47,10.36,8.9,AYV76247.1,28.4,1.2799999999999999e-24,108.0,2487775.0
k141_159299,1239,1.239,50,11.02,8.9,UCC42525.1,26.3,4.87e-11,67.8,51313.0
k141_167308,2230,2.23,90,19.84,8.9,AYV81037.1,45.2,2.44e-53,177.0,2487768.0
k141_34175,2205,2.205,89,19.62,8.9,QFG73887.1,43.1,2.48e-76,244.0,1737588.0
k141_33777,1090,1.09,44,9.7,8.9,QDY52025.1,26.5,2.18e-07,53.5,2596887.0
k141_166704,3717,3.717,150,33.07,8.9,YP_009001498.1,31.2,8.69e-19,93.6,62099.0
k141_31572,2303,2.303,93,20.51,8.9,QKF94727.1,33.3,5.44e-10,58.2,3070911.0
k141_138768,2031,2.031,82,18.08,8.9,QBK86799.1,41.5,5.66e-55,193.0,2506604.0
k141_47761,2180,2.18,88,19.4,8.9,QBK87503.1,50.6,2.5100000000000002e-64,224.0,2506605.0
k141_14983,1414,1.414,57,12.57,8.89,YP_009001498.1,36.7,2.75e-06,49.3,62099.0
k141_19993,1017,1.017,41,9.04,8.89,ARF11365.1,38.1,2.36e-21,92.4,1977640.0
k141_86503,2603,2.603,105,23.15,8.89,AMZ03137.1,44.9,5.99e-19,80.9,1835008.0
k141_90137,1340,1.34,54,11.91,8.89,QKF94729.1,28.2,3.29e-09,60.5,3070911.0
k141_154359,1190,1.19,48,10.58,8.89,ACD54765.1,30.8,1.2699999999999999e-23,107.0,104782.0
k141_78205,1587,1.587,64,14.11,8.89,WBR14220.1,40.8,7.4200000000000004e-37,143.0,3019033.0
k141_94285,1538,1.538,62,13.67,8.89,SPN79070.1,35.7,1.48e-29,118.0,2126980.0
k141_90223,1910,1.91,77,16.98,8.89,QBK87879.1,31.4,5.83e-36,136.0,2506606.0
k141_73414,1190,1.19,48,10.58,8.89,QKF94547.1,40.4,1.59e-29,111.0,3070911.0
k141_9795,1215,1.215,49,10.8,8.89,UWH18689.1,54.7,2.6e-15,73.6,180170.0
k141_72793,1091,1.091,44,9.7,8.89,ARF12058.1,29.2,9.3e-22,97.4,1977640.0
k141_39637,2132,2.132,86,18.96,8.89,SPN79811.1,29.6,5.46e-12,68.9,2126980.0
k141_128684,1661,1.661,67,14.77,8.89,QBK85775.1,58.6,3.48e-32,119.0,2506602.0
k141_50002,1587,1.587,64,14.11,8.89,QFG74701.1,31.0,3.38e-19,89.0,1737588.0
k141_3367,1217,1.217,49,10.8,8.88,XHB18677.1,36.2,2.4599999999999997e-55,186.0,523909.0
k141_15377,1937,1.937,78,17.2,8.88,YP_008436545.1,38.8,4.04e-34,139.0,1349410.0
k141_10436,3900,3.9,157,34.62,8.88,AGE58614.1,40.6,7.91e-110,342.0,83442.0
k141_118113,1217,1.217,49,10.8,8.88,QBK92253.1,64.7,8.34e-17,71.2,2506594.0
k141_1530,3502,3.502,141,31.09,8.88,WZH59581.1,32.1,4.37e-06,48.1,3130402.0
k141_145505,2633,2.633,106,23.37,8.88,ABY48135.1,40.6,1.6399999999999999e-34,132.0,3880.0
k141_133092,2161,2.161,87,19.18,8.88,YP_009001498.1,27.7,7.41e-10,65.1,62099.0
k141_107104,1961,1.961,79,17.42,8.88,YP_009000932.1,27.0,3.37e-17,87.0,1450746.0
k141_98584,1688,1.688,68,14.99,8.88,YP_001426516.1,42.3,8.24e-13,64.7,411359.0
k141_61991,1564,1.564,63,13.89,8.88,QBK92332.1,33.3,1.94e-07,52.0,2506594.0
k141_42915,1341,1.341,54,11.91,8.88,ARF12130.1,42.4,6.21e-110,338.0,1977640.0
k141_4565,1019,1.019,41,9.04,8.87,ARF08154.1,56.6,9.960000000000001e-66,210.0,1977631.0
k141_66588,1144,1.144,46,10.14,8.87,WZO86892.1,40.3,2.91e-06,50.8,2809302.0
k141_100296,2138,2.138,86,18.96,8.87,AYV76461.1,23.5,5.92e-10,62.8,2487775.0
k141_23974,4101,4.101,165,36.38,8.87,ARF08362.1,37.9,8.07e-21,89.0,1977631.0
k141_13979,1169,1.169,47,10.36,8.87,WIL03931.1,32.0,4.62e-19,87.4,3032484.0
k141_164931,4028,4.028,162,35.72,8.87,AYV80380.1,34.2,7.25e-06,51.6,2487768.0
k141_108043,2736,2.736,110,24.25,8.87,NP_077597.1,32.8,2.9e-06,53.5,37665.0
k141_71370,1716,1.716,69,15.21,8.87,AYV76937.1,31.9,9.51e-17,81.3,2487763.0
k141_102182,3157,3.157,127,28.0,8.87,ADX06521.1,29.9,1.98e-09,60.5,938083.0
k141_53427,1019,1.019,41,9.04,8.87,QBK87793.1,25.3,3.09e-06,51.6,2506606.0
k141_23866,2139,2.139,86,18.96,8.87,QOI90522.1,42.9,1.26e-36,139.0,455367.0
k141_175855,1567,1.567,63,13.89,8.87,QBK89095.1,42.2,5.25e-08,53.1,2506609.0
k141_109397,1144,1.144,46,10.14,8.87,QOR60244.1,28.8,7.5e-19,89.0,2530038.0
k141_11681,2212,2.212,89,19.62,8.87,AYV77848.1,44.8,2.75e-26,99.4,2487765.0
k141_97488,1168,1.168,47,10.36,8.87,AYV82542.1,35.2,9.4e-13,68.2,2487770.0
k141_65076,1367,1.367,55,12.13,8.87,QDY52220.1,38.7,2.08e-08,53.5,2596887.0
k141_102106,1318,1.318,53,11.69,8.87,QKF94202.1,28.6,1.86e-23,101.0,3070911.0
k141_54449,2811,2.811,113,24.92,8.86,AYV82044.1,20.9,1.44e-10,67.0,2487769.0
k141_7528,2065,2.065,83,18.3,8.86,CAK7596674.1,25.9,4.33e-07,56.2,3072188.0
k141_4336,1643,1.643,66,14.55,8.86,AYV81524.1,22.8,3.96e-06,51.6,2487768.0
k141_44031,1717,1.717,69,15.21,8.86,QDY52220.1,29.5,2.2600000000000002e-26,117.0,2596887.0
k141_51440,1145,1.145,46,10.14,8.86,AYV81789.1,26.8,1.85e-07,53.9,2487768.0
k141_141355,1393,1.393,56,12.35,8.86,AGE53021.1,31.0,6.59e-28,117.0,1278251.0
k141_37976,1344,1.344,54,11.91,8.86,QDY52025.1,26.7,1.22e-08,57.8,2596887.0
k141_35550,1219,1.219,49,10.8,8.86,AYV78182.1,19.9,2.49e-11,68.9,2487765.0
k141_130472,1966,1.966,79,17.42,8.86,AYV82162.1,28.0,1.67e-07,54.7,2487769.0
k141_42726,2912,2.912,117,25.8,8.86,XDR79910.1,33.8,3.74e-25,103.0,3057169.0
k141_149396,2415,2.415,97,21.39,8.86,AII17161.1,25.3,1.4e-14,74.3,1474867.0
k141_74945,1867,1.867,75,16.54,8.86,AYV78294.1,40.1,2.57e-44,157.0,2487765.0
k141_144913,1219,1.219,49,10.8,8.86,BAA20089.1,29.0,1.39e-08,56.6,10913.0
k141_51727,1244,1.244,50,11.02,8.86,QBK92180.1,25.1,6.189999999999999e-23,100.0,2506594.0
k141_48553,2189,2.189,88,19.4,8.86,WZO75323.1,24.7,3.14e-10,63.5,2809302.0
k141_101091,1195,1.195,48,10.58,8.86,AYV81649.1,34.0,6.98e-10,58.2,2487768.0
k141_69215,1419,1.419,57,12.57,8.86,QBK87088.1,36.3,8.1500000000000005e-22,100.0,2506604.0
k141_94850,1693,1.693,68,14.99,8.86,QDY52116.1,23.0,2.79e-09,61.2,2596887.0
k141_104775,2861,2.861,115,25.36,8.86,YP_009430166.1,43.9,1.11e-90,281.0,1349409.0
k141_155355,1219,1.219,49,10.8,8.86,YP_009001267.1,38.5,3.6e-24,95.5,1450746.0
k141_27818,1120,1.12,45,9.92,8.86,AYV86640.1,42.7,2.49e-16,78.2,2487774.0
k141_32464,1270,1.27,51,11.25,8.85,AGE59947.1,32.1,1.2e-22,94.0,1278278.0
k141_617,2242,2.242,90,19.84,8.85,QBK88163.1,55.0,3.84e-101,308.0,2506606.0
k141_54843,1794,1.794,72,15.88,8.85,AYV83811.1,23.4,2.03e-09,62.4,2487770.0
k141_99172,3289,3.289,132,29.11,8.85,QKU35619.1,25.0,7.17e-11,67.0,
k141_82559,1021,1.021,41,9.04,8.85,QBK89424.1,41.0,8.12e-12,62.4,2506609.0
k141_122963,1744,1.744,70,15.43,8.85,QOI90509.1,27.4,8.51e-06,49.3,455367.0
k141_110685,1818,1.818,73,16.1,8.85,YP_001497339.1,44.3,1.55e-22,94.0,46021.0
k141_161645,3290,3.29,132,29.11,8.85,QIH04859.1,30.8,1.7700000000000003e-21,94.4,2713452.0
k141_51330,3088,3.088,124,27.34,8.85,SOB74462.1,37.4,3.78e-09,60.5,2023205.0
k141_35387,1146,1.146,46,10.14,8.85,QBK88266.1,64.1,1.2899999999999999e-45,147.0,2506606.0
k141_139099,1296,1.296,52,11.47,8.85,ARF11193.1,31.6,2.45e-40,152.0,1977640.0
k141_99017,3837,3.837,154,33.96,8.85,QCO93535.1,28.5,4.29e-24,105.0,2576451.0
